"Betweenness(Weight)","Closeness(Weight)","Degree(Weight)","Eigenvector","Information","LAC","name","Network","selected","shared name","Subgragh"
"5.0","0.19299836719671062","24.3102","0.12950271368026733","13.806159019470215","49.13793103448276","Cuneus_R","54.056320779460805","false","Cuneus_R","1.9915406192791903E22"
"50.0","0.18127990091097576","18.4425","0.10427453368902206","13.044719696044922","40.26086956521739","Occipital_Sup_R","42.79494949494949","false","Occipital_Sup_R","1.291183476837E22"
"8.0","0.19860400972157316","27.931900000000002","0.135425865650177","13.910425186157227","51.9","Angular_L","57.088148280587106","false","Angular_L","2.1778838092610856E22"
"8.0","0.20198515926343813","28.0887","0.13483284413814545","13.910425186157227","51.43333333333333","SupraMarginal_L","56.8745182443551","false","SupraMarginal_L","2.1588518224157993E22"
"16.0","0.2015507159023149","25.931100000000004","0.1278415322303772","14.00951862335205","45.38709677419355","Lingual_R","55.90714295594718","false","Lingual_R","1.9407758190994887E22"
"27.0","0.17670007291447917","13.191100000000002","0.07764524221420288","12.04658031463623","30.057142857142857","Heschl_L","31.675561760754455","false","Heschl_L","7.159144895849695E21"
"224.0","0.19405474369891723","23.087300000000003","0.12041269242763519","13.806159019470215","42.96551724137931","Temporal_Sup_L","50.505347428880384","false","Temporal_Sup_L","1.7217733127498373E22"
"83.0","0.1995793197258739","26.156000000000002","0.13402488827705383","14.103795051574707","48.03125","Lingual_L","59.61399199291953","false","Lingual_L","2.1330565548301093E22"
"160.0","0.18365866683479173","18.2412","0.0940224677324295","13.118817329406738","33.319148936170215","Cerebelum_4_5_L","39.49764586862413","false","Cerebelum_4_5_L","1.0497713965115252E22"
"592.0","0.19755041680101884","24.614900000000002","0.12524859607219696","14.00951862335205","43.54838709677419","Vermis_4_5","54.69882567402729","false","Vermis_4_5","1.8628469948173485E22"
"33.0","0.18363576841323898","20.046599999999994","0.11581411957740784","13.393938064575195","44.705882352941174","Occipital_Mid_L","46.95410957400087","false","Occipital_Mid_L","1.5927751323631946E22"
"11.0","0.18231112141058803","19.503999999999998","0.10884479433298111","13.328167915344238","40.52","Hippocampus_L","43.91332678198713","false","Hippocampus_L","1.4068467239069801E22"
"14.0","0.15879200941465824","9.3643","0.04824177175760269","10.862775802612305","18.46153846153846","ParaHippocampal_L","21.346892453951284","false","ParaHippocampal_L","2.7636175857872557E21"
"11.0","0.19591292065354698","24.270799999999998","0.12206105142831802","13.580352783203125","46.925925925925924","Caudate_R","50.2409971990311","false","Caudate_R","1.7692355107327975E22"
"137.0","0.140233707600776","2.8007","0.005214459262788296","5.1165289878845215","3.3333333333333335","Frontal_Med_Orb_L","4.25","false","Frontal_Med_Orb_L","3.2288658683502526E19"
"59.0","0.1445911695690943","3.4074","0.012044938281178474","6.081657886505127","4.5","Frontal_Med_Orb_R","5.585714285714285","false","Frontal_Med_Orb_R","1.7228228344217495E20"
"30.0","0.14539955411525093","3.9535","0.007695772219449282","6.081657886505127","3.75","Frontal_Sup_Orb_L","5.7023809523809526","false","Frontal_Sup_Orb_L","7.032922772976173E19"
